batch,timestamp,logfile,sendrate,sender,avg_delay_s,sent,received,success_ratio_percent,throughput_bytes_per_s,not_for_us,avg_hops
12,20250507175419,code/analyses/logfiles/CSMA_1_12.testlog,1,5,155.156,119,119,100.0,0.37,373,6.0
12,20250507175419,code/analyses/logfiles/CSMA_1_12.testlog,1,6,26.578,119,119,100.0,0.37,660,1.0
12,20250507175419,code/analyses/logfiles/CSMA_1_12.testlog,1,7,106.109,119,119,100.0,0.37,5051,4.0
12,20250507175419,code/analyses/logfiles/CSMA_1_12.testlog,1,8,128.45,119,119,100.0,0.37,2159,5.0
12,20250507175419,code/analyses/logfiles/CSMA_1_12.testlog,1,9,133.153,119,119,100.0,0.37,1271,5.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,10,159.902,119,119,100.0,0.37,617,6.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,11,128.742,119,119,100.0,0.37,1213,5.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,19,153.596,119,119,100.0,0.42,1114,6.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,2,101.48,119,119,100.0,0.37,6444,4.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,20,135.379,119,119,100.0,0.42,1149,5.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,21,105.509,119,119,100.0,0.42,5928,4.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,22,103.643,119,119,100.0,0.42,4067,4.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,23,108.665,119,119,100.0,0.42,3967,4.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,24,105.154,119,119,100.0,0.42,4196,4.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,25,131.113,119,119,100.0,0.42,6394,5.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,26,54.708,119,119,100.0,0.42,4085,2.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,27,127.813,119,119,100.0,0.42,2772,5.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,28,99.637,119,119,100.0,0.42,4319,4.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,3,134.755,119,119,100.0,0.37,6180,5.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,4,127.5,119,119,100.0,0.37,1112,5.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,5,160.665,119,119,100.0,0.37,378,6.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,6,24.662,119,119,100.0,0.37,655,1.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,7,105.636,119,119,100.0,0.37,4157,4.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,8,132.021,119,119,100.0,0.37,2391,5.0
13,20250507175419,code/analyses/logfiles/CSMA_1_13.testlog,1,9,130.153,119,119,100.0,0.37,1801,5.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,10,152.931,119,119,100.0,0.37,482,6.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,11,129.856,119,119,100.0,0.37,1476,5.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,19,160.077,119,119,100.0,0.42,1089,6.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,2,108.101,119,119,100.0,0.37,6221,4.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,20,125.834,119,119,100.0,0.42,1000,5.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,21,101.793,119,119,100.0,0.42,5676,4.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,22,102.18,119,119,100.0,0.42,3264,4.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,23,99.719,119,119,100.0,0.42,2780,4.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,24,100.28,119,119,100.0,0.42,3029,4.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,25,78.554,119,119,100.0,0.42,6165,3.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,26,52.856,119,119,100.0,0.42,3589,2.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,27,127.711,119,119,100.0,0.42,2444,5.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,28,108.356,119,119,100.0,0.42,3644,4.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,3,81.548,119,119,100.0,0.37,5952,3.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,4,125.948,119,119,100.0,0.37,959,5.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,5,155.387,119,119,100.0,0.37,360,6.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,6,25.8,119,119,100.0,0.37,696,1.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,7,101.441,119,119,100.0,0.37,5000,4.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,8,128.674,119,119,100.0,0.37,2099,5.0
14,20250507175419,code/analyses/logfiles/CSMA_1_14.testlog,1,9,126.673,119,119,100.0,0.37,1241,5.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,10,153.525,119,119,100.0,0.37,494,6.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,11,128.571,119,119,100.0,0.37,1536,5.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,19,155.333,119,119,100.0,0.42,1126,6.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,2,103.523,119,119,100.0,0.37,6425,4.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,20,131.651,119,119,100.0,0.42,1144,5.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,21,102.675,119,119,100.0,0.42,5910,4.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,22,104.977,119,119,100.0,0.42,3661,4.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,23,101.62,119,119,100.0,0.42,3046,4.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,24,106.989,119,119,100.0,0.42,3267,4.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,25,129.89,119,119,100.0,0.42,6417,5.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,26,48.424,119,119,100.0,0.42,4087,2.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,27,128.925,119,119,100.0,0.42,2480,5.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,28,106.444,119,119,100.0,0.42,4037,4.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,3,132.629,119,119,100.0,0.37,6187,5.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,4,129.244,119,119,100.0,0.37,1101,5.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,5,158.931,119,119,100.0,0.37,371,6.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,6,27.457,119,119,100.0,0.37,650,1.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,7,104.752,119,119,100.0,0.37,5311,4.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,8,132.575,119,119,100.0,0.37,2147,5.0
15,20250507175419,code/analyses/logfiles/CSMA_1_15.testlog,1,9,128.402,119,119,100.0,0.37,1277,5.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,10,154.614,119,119,100.0,0.37,486,6.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,11,130.299,119,119,100.0,0.37,1514,5.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,19,158.12,119,119,100.0,0.42,1119,6.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,2,105.073,119,119,100.0,0.37,5671,4.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,20,134.239,119,119,100.0,0.42,1002,5.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,21,107.987,119,119,100.0,0.42,6425,4.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,22,105.785,119,119,100.0,0.42,4297,4.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,23,106.06,119,119,100.0,0.42,3057,4.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,24,107.23,119,119,100.0,0.42,2990,4.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,25,131.776,119,119,100.0,0.42,6665,5.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,26,49.833,119,119,100.0,0.42,4345,2.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,27,128.224,119,119,100.0,0.42,2489,5.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,28,106.558,119,119,100.0,0.42,3891,4.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,3,130.815,119,119,100.0,0.37,6452,5.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,4,130.563,119,119,100.0,0.37,1238,5.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,5,158.756,119,119,100.0,0.37,365,6.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,6,26.07,119,119,100.0,0.37,660,1.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,7,107.029,119,119,100.0,0.37,5034,4.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,8,133.696,119,119,100.0,0.37,2131,5.0
16,20250507175419,code/analyses/logfiles/CSMA_1_16.testlog,1,9,126.321,119,119,100.0,0.37,1248,5.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,10,156.282,119,119,100.0,0.37,490,6.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,11,129.18,119,119,100.0,0.37,1379,5.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,19,158.062,119,119,100.0,0.42,1102,6.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,2,102.503,119,119,100.0,0.37,5679,4.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,20,127.161,119,119,100.0,0.42,981,5.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,21,105.221,119,119,100.0,0.42,6187,4.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,22,104.873,119,119,100.0,0.42,4170,4.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,23,101.973,119,119,100.0,0.42,3143,4.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,24,105.889,119,119,100.0,0.42,2998,4.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,25,132.867,119,119,100.0,0.42,6558,5.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,26,54.426,119,119,100.0,0.42,4094,2.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,27,128.501,119,119,100.0,0.42,2465,5.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,28,102.719,119,119,100.0,0.42,3774,4.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,3,81.997,119,119,100.0,0.37,6337,3.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,4,128.329,119,119,100.0,0.37,1098,5.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,5,156.689,119,119,100.0,0.37,368,6.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,6,27.427,119,119,100.0,0.37,677,1.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,7,104.359,119,119,100.0,0.37,4629,4.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,8,134.229,119,119,100.0,0.37,2132,5.0
17,20250507175419,code/analyses/logfiles/CSMA_1_17.testlog,1,9,129.176,119,119,100.0,0.37,1394,5.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,10,160.859,119,119,100.0,0.37,483,6.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,11,132.227,119,119,100.0,0.37,1229,5.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,19,156.898,119,119,100.0,0.42,1227,6.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,2,105.591,119,119,100.0,0.37,6168,4.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,20,130.742,119,119,100.0,0.42,1008,5.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,21,105.637,119,119,100.0,0.42,6134,4.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,22,103.798,119,119,100.0,0.42,4023,4.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,23,104.822,119,119,100.0,0.42,3789,4.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,24,103.029,119,119,100.0,0.42,3907,4.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,25,133.104,119,119,100.0,0.42,6377,5.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,26,51.237,119,119,100.0,0.42,4058,2.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,27,133.501,119,119,100.0,0.42,2762,5.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,28,102.545,119,119,100.0,0.42,4164,4.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,3,134.377,119,119,100.0,0.37,6146,5.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,4,130.61,119,119,100.0,0.37,1239,5.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,5,160.138,119,119,100.0,0.37,367,6.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,6,26.074,119,119,100.0,0.37,654,1.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,7,105.086,119,119,100.0,0.37,4310,4.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,8,126.613,119,119,100.0,0.37,2530,5.0
18,20250507175419,code/analyses/logfiles/CSMA_1_18.testlog,1,9,134.088,119,119,100.0,0.37,1713,5.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,10,154.934,119,119,100.0,0.37,484,6.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,11,134.59,119,119,100.0,0.37,1506,5.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,19,155.001,119,119,100.0,0.42,1110,6.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,2,101.513,119,119,100.0,0.37,6231,4.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,20,131.573,119,119,100.0,0.42,989,5.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,21,105.08,119,119,100.0,0.42,5690,4.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,22,103.698,119,119,100.0,0.42,3245,4.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,23,102.963,119,119,100.0,0.42,3047,4.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,24,102.252,119,119,100.0,0.42,3544,4.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,25,79.357,119,119,100.0,0.42,6157,3.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,26,51.484,119,119,100.0,0.42,3564,2.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,27,127.854,119,119,100.0,0.42,2737,5.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,28,107.837,119,119,100.0,0.42,3926,4.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,3,75.273,119,119,100.0,0.37,5930,3.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,4,127.497,119,119,100.0,0.37,988,5.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,5,156.3,119,119,100.0,0.37,369,6.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,6,25.234,119,119,100.0,0.37,697,1.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,7,110.53,119,119,100.0,0.37,4549,4.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,8,132.205,119,119,100.0,0.37,2390,5.0
19,20250507175419,code/analyses/logfiles/CSMA_1_19.testlog,1,9,132.857,119,119,100.0,0.37,1231,5.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,10,153.027,119,119,100.0,0.37,488,6.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,11,123.463,119,119,100.0,0.37,1356,5.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,19,155.899,119,119,100.0,0.42,1104,6.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,2,104.534,119,119,100.0,0.37,6678,4.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,20,133.128,119,119,100.0,0.42,1271,5.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,21,104.798,119,119,100.0,0.42,5620,4.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,22,104.109,119,119,100.0,0.42,3623,4.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,23,103.185,119,119,100.0,0.42,3259,4.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,24,105.646,119,119,100.0,0.42,3396,4.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,25,127.867,119,119,100.0,0.42,6398,5.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,26,54.479,119,119,100.0,0.42,4076,2.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,27,127.789,119,119,100.0,0.42,2455,5.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,28,102.994,119,119,100.0,0.42,4170,4.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,3,133.528,119,119,100.0,0.37,6188,5.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,4,130.899,119,119,100.0,0.37,972,5.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,5,159.614,119,119,100.0,0.37,371,6.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,6,23.898,119,119,100.0,0.37,645,1.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,7,111.203,119,119,100.0,0.37,5028,4.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,8,123.692,119,119,100.0,0.37,2111,5.0
20,20250507175419,code/analyses/logfiles/CSMA_1_20.testlog,1,9,132.411,119,119,100.0,0.37,1377,5.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,10,151.671,119,119,100.0,0.37,485,6.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,11,132.769,119,119,100.0,0.37,1530,5.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,19,155.442,119,119,100.0,0.42,1102,6.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,2,102.27,119,119,100.0,0.37,6187,4.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,20,130.435,119,119,100.0,0.42,978,5.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,21,102.796,119,119,100.0,0.42,5654,4.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,22,106.158,119,119,100.0,0.42,3235,4.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,23,101.608,119,119,100.0,0.42,2761,4.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,24,103.784,119,119,100.0,0.42,3007,4.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,25,75.323,119,119,100.0,0.42,6155,3.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,26,52.802,119,119,100.0,0.42,3573,2.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,27,134.18,119,119,100.0,0.42,2466,5.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,28,103.04,119,119,100.0,0.42,3641,4.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,3,79.036,119,119,100.0,0.37,5916,3.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,4,130.003,119,119,100.0,0.37,961,5.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,5,156.834,119,119,100.0,0.37,355,6.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,6,26.847,119,119,100.0,0.37,684,1.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,7,102.044,119,119,100.0,0.37,5024,4.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,8,130.691,119,119,100.0,0.37,2116,5.0
21,20250507175419,code/analyses/logfiles/CSMA_1_21.testlog,1,9,130.634,119,119,100.0,0.37,1246,5.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,10,157.06,119,119,100.0,0.37,478,6.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,11,130.271,119,119,100.0,0.37,1737,5.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,19,157.217,119,119,100.0,0.42,1092,6.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,2,104.805,119,119,100.0,0.37,5524,4.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,20,125.476,119,119,100.0,0.42,991,5.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,21,102.863,119,119,100.0,0.42,6611,4.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,22,96.334,119,119,100.0,0.42,4239,4.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,23,101.164,119,119,100.0,0.42,3156,4.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,24,104.439,119,119,100.0,0.42,2971,4.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,25,131.866,119,119,100.0,0.42,6485,5.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,26,52.001,119,119,100.0,0.42,4182,2.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,27,133.181,119,119,100.0,0.42,2446,5.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,28,101.368,119,119,100.0,0.42,3645,4.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,3,129.805,119,119,100.0,0.37,6284,5.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,4,130.298,119,119,100.0,0.37,1216,5.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,5,155.568,119,119,100.0,0.37,360,6.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,6,26.121,119,119,100.0,0.37,645,1.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,7,100.29,119,119,100.0,0.37,5237,4.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,8,128.586,119,119,100.0,0.37,1844,5.0
22,20250507175419,code/analyses/logfiles/CSMA_1_22.testlog,1,9,125.103,119,119,100.0,0.37,1226,5.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,10,151.911,119,119,100.0,0.37,498,6.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,11,132.247,119,119,100.0,0.37,1376,5.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,19,153.109,119,119,100.0,0.42,1116,6.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,2,103.148,119,119,100.0,0.37,6183,4.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,20,129.926,119,119,100.0,0.42,994,5.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,21,107.244,119,119,100.0,0.42,6016,4.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,22,104.697,119,119,100.0,0.42,3777,4.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,23,103.274,119,119,100.0,0.42,3228,4.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,24,103.168,119,119,100.0,0.42,3346,4.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,25,132.486,119,119,100.0,0.42,6307,5.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,26,55.562,119,119,100.0,0.42,3925,2.0
23,20250507175419,code/analyses/logfiles/CSMA_1_23.testlog,1,27,131.437,119,119,100.0,0.42,2461,5.0
